codigo_plano;situacao;data_inicio;data_fim;ente_recebedor;municipio;uf;cnpj_recebedor;fundo_repassador;orgao_repassador;sigla_orgao;fundo_recebedor;valor_emenda;valor_especifico;valor_voluntario;valor_total_repasse;valor_total_plano;saldo_disponivel;natureza_juridica
30882120230002-012095;AUTORIZADO;2023-06-27;2024-12-31;MUNICIPIO DE SILVANOPOLIS;SILVANÓPOLIS;TO;00114819000180;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;62279.75;0.0;62279.75;62279.75;0.0;Município
30882120230002-013294;AUTORIZADO;2023-07-04;2024-12-31;MUNICIPIO DE SITIO NOVO DO TOCANTINS;SÍTIO NOVO DO TOCANTINS;TO;00766717000149;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;86613.14;0.0;86613.14;86613.14;0.0;Município
30882120230005-016136;AUTORIZADO;2023-11-20;2025-12-31;MUNICIPIO DE SITIO NOVO DO TOCANTINS;SÍTIO NOVO DO TOCANTINS;TO;00766717000149;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;90230.88;0.0;90230.88;90230.88;0.0;Município
30882120230005-015894;AUTORIZADO;2023-11-16;2025-12-31;MUNICIPIO DE SUCUPIRA;SUCUPIRA;TO;37344439000141;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;29056.43;0.0;29056.43;29056.43;0.0;Município
30882120230002-012313;AUTORIZADO;2023-06-28;2024-12-31;MUNICIPIO DE SUCUPIRA;SUCUPIRA;TO;37344439000141;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;38417.39;0.0;38417.39;38417.39;0.0;Município
30882120230002-013531;AUTORIZADO;2023-07-04;2024-12-31;MUNICIPIO DE TAGUATINGA;TAGUATINGA;TO;02306900000197;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;158377.11;0.0;158377.11;158377.11;0.0;Município
30882120230002-013488;AUTORIZADO;2023-06-01;2024-12-31;MUNICIPIO DE TAIPAS DO TOCANTINS;TAIPAS DO TOCANTINS;TO;33261694000170;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;39636.49;0.0;39636.49;39636.49;0.0;Município
30882120250002-024122;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE TALISMA;TALISMÃ;TO;01612820000105;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;135635.52;0.0;135635.52;135635.52;0.0;Município
30882120230002-012154;AUTORIZADO;2023-06-27;2024-12-31;MUNICIPIO DE TALISMA;TALISMÃ;TO;01612820000105;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;44124.95;0.0;44124.95;44124.95;0.0;Município
30882120230002-013336;AUTORIZADO;2023-07-04;2024-12-31;MUNICIPIO DE TOCANTINIA;TOCANTÍNIA;TO;02070712000102;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;77767.77;0.0;77767.77;77767.77;0.0;Município
30882120250002-024697;AUTORIZADO;2025-05-19;2029-12-31;MUNICIPIO DE TOCANTINOPOLIS;TOCANTINÓPOLIS;TO;01224716000135;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;681882.68;0.0;681882.68;681882.68;0.0;Município
30882120230002-012049;AUTORIZADO;2023-07-03;2024-12-31;MUNICIPIO DE TOCANTINOPOLIS;TOCANTINÓPOLIS;TO;01224716000135;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;207097.69;0.0;207097.69;207097.69;0.0;Município
30882120250002-023513;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE TUPIRAMA;TUPIRAMA;TO;01613619000134;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;124210.2;0.0;124210.2;124210.2;0.0;Município
30882120230002-012021;AUTORIZADO;2023-07-01;2024-12-31;MUNICIPIO DE TUPIRAMA;TUPIRAMA;TO;01613619000134;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;38036.42;0.0;38036.42;38036.42;0.0;Município
30882120230002-014325;AUTORIZADO;2023-07-10;2024-12-31;MUNICIPIO DE TUPIRATINS;TUPIRATINS;TO;37420692000137;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;43806.35;0.0;43806.35;43806.35;0.0;Município
30882120230005-020683;EM_ELABORACAO;2023-10-31;2024-12-31;MUNICIPIO DE TUPIRATINS;TUPIRATINS;TO;37420692000137;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;0.0;0.0;0.0;0.0;0.0;Município
30882120230002-012433;AUTORIZADO;2023-07-01;2024-12-31;MUNICIPIO DE XAMBIOA;XAMBIOÁ;TO;02087211000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;112344.11;0.0;112344.11;112344.11;0.0;Município
30882120230002-014263;AUTORIZADO;2023-07-08;2024-12-31;MUNICIPIO DE LAGOA DO TOCANTINS;LAGOA DO TOCANTINS;TO;37420916000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;55477.77;0.0;55477.77;55477.77;0.0;Município
30882120230002-014307;AUTORIZADO;2023-07-10;2024-12-31;MUNICIPIO DE NOVO ACORDO;NOVO ACORDO;TO;01067933000169;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;55339.22;0.0;55339.22;55339.22;0.0;Município
30882120250002-027358;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE NOVO ACORDO;NOVO ACORDO;TO;01067933000169;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;171604.96;0.0;171604.96;171604.96;0.0;Município
30882120230005-019569;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE NOVO ACORDO;NOVO ACORDO;TO;01067933000169;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;43168.6;0.0;43168.6;43168.6;0.0;Município
30882120230002-012547;AUTORIZADO;2023-07-01;2024-12-31;MUNICIPIO DE TABOCAO;FORTALEZA DO TABOCÃO;TO;37421112000126;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;12289.89;0.0;12289.89;12289.89;0.0;Município
30882120230005-020076;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE CARMOLANDIA;CARMOLÂNDIA;TO;25063868000161;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;32737.86;0.0;32737.86;32737.86;0.0;Município
30882120230002-014262;AUTORIZADO;2023-07-08;2024-12-31;MUNICIPIO DE CARMOLANDIA;CARMOLÂNDIA;TO;25063868000161;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;42711.92;0.0;42711.92;42711.92;0.0;Município
30882120230002-014120;AUTORIZADO;2023-07-07;2024-12-31;MUNICIPIO DE AURORA DO TOCANTINS;AURORA DO TOCANTINS;TO;01067107000110;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;50899.24;0.0;50899.24;50899.24;0.0;Município
30882120230002-008658;AUTORIZADO;2023-06-01;2024-12-31;MUNICIPIO DE AGUIARNOPOLIS;AGUIARNÓPOLIS;TO;01634074000142;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;73341.63;0.0;73341.63;73341.63;0.0;Município
30882120230002-011788;AUTORIZADO;2023-06-27;2024-12-31;MUNICIPIO DE ALIANCA DO TOCANTINS;ALIANÇA DO TOCANTINS;TO;25042219000184;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;61247.68;0.0;61247.68;61247.68;0.0;Município
30882120230002-011768;AUTORIZADO;2023-06-26;2024-12-31;MUNICIPIO DE ABREULANDIA;ABREULÂNDIA;TO;37425451000180;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;42587.22;0.0;42587.22;42587.22;0.0;Município
30882120230005-017484;AUTORIZADO;2023-11-29;2025-12-31;MUNICIPIO DE ABREULANDIA;ABREULÂNDIA;TO;37425451000180;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;34950.26;0.0;34950.26;34950.26;0.0;Município
30882120250002-023514;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE AGUIARNOPOLIS;AGUIARNÓPOLIS;TO;01634074000142;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;181427.12;0.0;181427.12;181427.12;0.0;Município
30882120230005-017483;AUTORIZADO;2023-11-29;2025-12-31;MUNICIPIO DE AGUIARNOPOLIS;AGUIARNÓPOLIS;TO;01634074000142;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;46283.65;0.0;46283.65;46283.65;0.0;Município
30882120230005-015984;AUTORIZADO;2023-11-17;2025-12-31;MUNICIPIO DE ALIANCA DO TOCANTINS;ALIANÇA DO TOCANTINS;TO;25042219000184;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;50118.48;0.0;50118.48;50118.48;0.0;Município
30882120250002-023266;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ALMAS;ALMAS;TO;01138551000189;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;226699.4;0.0;226699.4;226699.4;0.0;Município
30882120230002-012446;AUTORIZADO;2023-07-01;2024-12-31;MUNICIPIO DE ALMAS;ALMAS;TO;01138551000189;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;72344.19;0.0;72344.19;72344.19;0.0;Município
30882120230002-009171;AUTORIZADO;2023-06-01;2024-12-31;MUNICIPIO DE ANGICO;ANGICO;TO;25064098000171;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;48585.73;0.0;48585.73;48585.73;0.0;Município
30882120230002-013523;AUTORIZADO;2023-07-04;2024-12-31;MUNICIPIO DE ARAGUACU;ARAGUAÇU;TO;02391407000112;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;62279.75;0.0;62279.75;62279.75;0.0;Município
30882120250002-023238;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE APARECIDA DO RIO NEGRO;APARECIDA DO RIO NEGRO;TO;25086638000118;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;193394.36;0.0;193394.36;193394.36;0.0;Município
30882120230002-012992;AUTORIZADO;2023-07-03;2024-12-31;MUNICIPIO DE ARAPOEMA;ARAPOEMA;TO;00237370000147;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;70162.3;0.0;70162.3;70162.3;0.0;Município
30882120230002-012381;AUTORIZADO;2023-07-01;2024-12-31;MUNICIPIO DE ARAGUACEMA;ARAGUACEMA;TO;02070621000177;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;74546.89;0.0;74546.89;74546.89;0.0;Município
30882120250002-023267;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ARAGUACEMA;ARAGUACEMA;TO;02070621000177;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;215341.84;0.0;215341.84;215341.84;0.0;Município
30882120230005-020198;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE ARAGUACU;ARAGUAÇU;TO;02391407000112;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;67735.09;0.0;67735.09;67735.09;0.0;Município
30882120250002-024268;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ARAGUACU;ARAGUAÇU;TO;02391407000112;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;265784.84;0.0;265784.84;265784.84;0.0;Município
30882120230002-008629;AUTORIZADO;2023-05-19;2024-12-31;MUNICIPIO DE ARAGUAINA;ARAGUAÍNA;TO;01830793000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;1539807.34;0.0;1539807.34;1539807.34;0.0;Município
30882120250002-024422;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ARAGUAINA;ARAGUAÍNA;TO;01830793000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;4889766.48;0.0;4889766.48;4889766.48;0.0;Município
30882120230004-016468;AUTORIZADO;2023-11-22;2025-12-31;MUNICIPIO DE ARAGUAINA;ARAGUAÍNA;TO;01830793000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;1216550.28;0.0;1216550.28;1216550.28;0.0;Município
30882120250002-027502;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ARAPOEMA;ARAPOEMA;TO;00237370000147;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;204368.08;0.0;204368.08;204368.08;0.0;Município
30882120230005-020817;AUTORIZADO;2023-12-10;2025-12-31;MUNICIPIO DE ARAPOEMA;ARAPOEMA;TO;00237370000147;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;52496.0;0.0;52496.0;52496.0;0.0;Município
30882120230002-013557;AUTORIZADO;2023-07-07;2024-12-31;MUNICIPIO DE ARRAIAS;ARRAIAS;TO;01125780000169;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;105431.29;0.0;105431.29;105431.29;0.0;Município
30882120230005-016773;AUTORIZADO;2023-11-24;2025-12-31;MUNICIPIO DE ARRAIAS;ARRAIAS;TO;01125780000169;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;87027.32;0.0;87027.32;87027.32;0.0;Município
30882120250002-027410;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ARRAIAS;ARRAIAS;TO;01125780000169;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;342894.28;0.0;342894.28;342894.28;0.0;Município
30882120250002-028261;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE AURORA DO TOCANTINS;AURORA DO TOCANTINS;TO;01067107000110;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Não informado;0.0;156205.64;0.0;156205.64;156205.64;0.0;Município
30882120230002-014563;AUTORIZADO;2023-07-11;2024-12-31;MUNICIPIO DE NOVA ROSALANDIA;NOVA ROSALÂNDIA;TO;24851495000120;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação, Cultura, Desporto e Lazer;0.0;54632.71;0.0;54632.71;54632.71;0.0;Município
30882120230002-012565;AUTORIZADO;2023-07-01;2024-12-31;MUNICIPIO DE BARRA DO OURO;BARRA DO OURO;TO;01612818000128;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Juventude, Esporte, Turismo e Cultura;0.0;56883.89;0.0;56883.89;56883.89;0.0;Município
30882120250002-025132;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE PALMAS;PALMAS;TO;24851511000185;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;FUNDO MUNICIPAL DE APOIO A CULTURA;0.0;9794398.52;0.0;9794398.52;9794398.52;0.0;Município
30882120230005-019682;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE PINDORAMA DO TOCANTINS;PINDORAMA DO TOCANTINS;TO;02155331000126;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de  Desenvolvimento Econômico, Cultura e Turismo;0.0;46171.56;0.0;46171.56;46171.56;0.0;Município
30882120230005-015998;AUTORIZADO;2023-12-31;2025-12-31;MUNICIPIO DE BARROLANDIA;BARROLÂNDIA;TO;24851453000190;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA EXECUTIVA DE ESPORTE, CULTURA E JUNVENTUDE;0.0;48342.66;0.0;48342.66;48342.66;0.0;Município
30882120230005-019709;AUTORIZADO;2023-12-07;2025-12-31;MUNICIPIO DE MONTE DO CARMO;MONTE DO CARMO;TO;01067891000166;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura;0.0;53345.64;0.0;53345.64;53345.64;0.0;Município
30882120230005-020717;AUTORIZADO;2023-10-31;2025-12-31;MUNICIPIO DE LIZARDA;LIZARDA;TO;02070571000128;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação e Cultura;0.0;37445.85;0.0;37445.85;37445.85;0.0;Município
30882120230005-018506;ADITIVACAO_SOLICITADA;2023-12-04;2025-06-30;MUNICIPIO DE PIUM;PIUM;TO;01189497000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura de Pium;0.0;61805.85;0.0;61805.85;61805.85;0.0;Município
30882120230005-018352;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE APARECIDA DO RIO NEGRO;APARECIDA DO RIO NEGRO;TO;25086638000118;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação e Cultura;0.0;48401.66;0.0;48401.66;48401.66;0.0;Município
30882120230005-021294;AUTORIZADO;2023-05-11;2025-12-31;MUNICIPIO DE NOVA ROSALANDIA;NOVA ROSALÂNDIA;TO;24851495000120;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação, Cultura, Desporto e Lazer;0.0;39587.45;0.0;39587.45;39587.45;0.0;Município
30882120250002-023256;AUTORIZADO;2025-05-26;2029-12-31;MUNICIPIO DE GUARAI;GUARAÍ;TO;02070548000133;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA;0.0;764162.72;0.0;764162.72;764162.72;0.0;Município
30882120230005-015717;AUTORIZADO;2023-11-13;2025-12-31;MUNICIPIO DE BANDEIRANTES DO TOCANTINS;BANDEIRANTES DO TOCANTINS;TO;01612819000172;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação e Cultura;0.0;39852.94;0.0;39852.94;39852.94;0.0;Município
30882120250002-024145;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE SAO VALERIO DA NATIVIDADE;SÃO VALÉRIO;TO;25043449000168;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura;0.0;181652.92;0.0;181652.92;181652.92;0.0;Município
30882120230005-018206;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE SAO VALERIO DA NATIVIDADE;SÃO VALÉRIO;TO;25043449000168;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Cultura;0.0;45841.17;0.0;45841.17;45841.17;0.0;Município
30882120250002-027080;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE DOIS IRMAOS DO TOCANTINS;DOIS IRMÃOS DO TOCANTINS;TO;02070563000181;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação, Cultura, Esporte e Turismo;0.0;223380.2;0.0;223380.2;223380.2;0.0;Município
30882120230005-019149;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE SAO FELIX DO TOCANTINS;SÃO FÉLIX DO TOCANTINS;TO;26753145000157;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Secretaria Municipal de Educação e Cultura;0.0;30271.78;0.0;30271.78;30271.78;0.0;Município
30882120230005-017770;AUTORIZADO;2023-11-30;2025-12-31;MUNICIPIO DE SANTA ROSA DO TOCANTINS;SANTA ROSA DO TOCANTINS;TO;24851503000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, TURISMO E DESPORTO;0.0;47221.71;0.0;47221.71;47221.71;7.275957614183426e-12;Município
30882120230005-015898;AUTORIZADO;2023-11-16;2025-12-31;MUNICIPIO DE SAO SALVADOR DO TOCANTINS;SÃO SALVADOR DO TOCANTINS;TO;37344371000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SEC. MUN. DE TURISMO, CULTURA E MEIO AMBIENTE;0.0;33823.41;0.0;33823.41;33823.41;0.0;Município
30882120230005-020681;AUTORIZADO;2023-11-24;2025-12-31;MUNICIPIO DE JAU DO TOCANTINS;JAÚ DO TOCANTINS;TO;37344413000101;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCAÇÃO, CULTURA E DESPORTO;0.0;39422.26;0.0;39422.26;39422.26;0.0;Município
30882120250002-022919;AUTORIZADO;2025-04-23;2029-12-31;MUNICIPIO DE JAU DO TOCANTINS;JAÚ DO TOCANTINS;TO;37344413000101;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;SECRETARIA MUNICIPAL DE EDUCAÇÃO, CULTURA E DESPORTO;0.0;155821.76;0.0;155821.76;155821.76;0.0;Município
30882120230005-020359;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE DUERE;DUERÉ;TO;01351667000100;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Dueré;0.0;44814.62;0.0;44814.62;44814.62;0.0;Município
30882120230005-017542;AUTORIZADO;2023-11-29;2025-12-31;MUNICIPIO DE ANANAS;ANANÁS;TO;00237362000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Ananás;0.0;87251.51;0.0;87251.51;87251.51;0.0;Município
30882120230005-017517;AUTORIZADO;2023-11-29;2025-12-31;MUNICIPIO DE AUGUSTINOPOLIS;AUGUSTINÓPOLIS;TO;00237206000130;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Augustinópolis;0.0;142656.09;0.0;142656.09;142656.09;0.0;Município
30882120230005-018179;AUTORIZADO;2023-12-03;2025-12-31;MUNICIPIO DE PARANA;PARANÃ;TO;01126556000191;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Paranã;0.0;88531.76;0.0;88531.76;88531.76;0.0;Município
30882120230005-020394;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE LUZINOPOLIS;LUZINÓPOLIS;TO;01631059000140;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Luzinópolis;0.0;35782.13;0.0;35782.13;35782.13;0.0;Município
30882120230005-020782;AUTORIZADO;2023-12-09;2025-12-31;MUNICIPIO DE BRASILANDIA DO TOCANTINS;BRASILÂNDIA DO TOCANTINS;TO;37420718000147;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Brasilândia do Tocantins;0.0;31398.62;0.0;31398.62;31398.62;0.0;Município
30882120230005-020360;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE COUTO DE MAGALHAES;COUTO MAGALHÃES;TO;02133098000180;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Couto de Magalhães;0.0;51204.04;0.0;51204.04;51204.04;0.0;Município
30882120230005-020377;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE PIRAQUE;PIRAQUÊ;TO;25063942000140;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Piraquê;0.0;33215.74;0.0;33215.74;33215.74;0.0;Município
30882120230005-020970;AUTORIZADO;2023-12-11;2025-12-31;MUNICIPIO DE GOIATINS;GOIATINS;TO;01832476000151;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Goiatins;0.0;99688.15;0.0;99688.15;99688.15;0.0;Município
30882120230005-016739;AUTORIZADO;2023-11-23;2025-12-31;MUNICIPIO DE COLINAS DO TOCANTINS;COLINAS DO TOCANTINS;TO;01795483000120;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Colinas do Tocantins;0.0;254639.08;0.0;254639.08;254639.08;0.0;Município
30882120250002-027050;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ANANAS;ANANÁS;TO;00237362000109;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Ananás;0.0;346055.44;0.0;346055.44;346055.44;0.0;Município
30882120230005-015965;AUTORIZADO;2023-11-16;2025-12-31;MUNICIPIO DE SAO SEBASTIAO DO TOCANTINS;SÃO SEBASTIÃO DO TOCANTINS;TO;00766733000131;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de São Sebastião do Tocantins;0.0;43941.46;0.0;43941.46;43941.46;0.0;Município
30882120230005-020386;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE RIACHINHO;RIACHINHO;TO;25063926000157;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Riachinho;0.0;43115.5;0.0;43115.5;43115.5;0.0;Não encontrado
30882120250002-027048;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE RIACHINHO;RIACHINHO;TO;25063926000157;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Riachinho;0.0;170182.44;0.0;170182.44;170182.44;0.0;Não encontrado
30882120230005-020507;AUTORIZADO;2023-12-08;2025-12-31;MUNICIPIO DE BERNARDO SAYAO;BERNARDO SAYÃO;TO;25086596000115;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Bernardo Sayão;0.0;44702.53;0.0;44702.53;44702.53;0.0;Município
30882120230005-018534;AUTORIZADO;2023-12-04;2025-12-31;MUNICIPIO DE ARAGUATINS;ARAGUATINS;TO;01237403000111;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Araguatins;0.0;240981.2;0.0;240981.2;240981.2;0.0;Município
30882120250002-023324;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE ARAGUATINS;ARAGUATINS;TO;01237403000111;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Araguatins;0.0;960380.12;0.0;960380.12;960380.12;0.0;Município
30882120250002-027083;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE LUZINOPOLIS;LUZINÓPOLIS;TO;01631059000140;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Luzinópolis;0.0;142273.96;0.0;142273.96;142273.96;0.0;Município
30882120250002-027087;AUTORIZADO;2025-04-15;2029-12-31;MUNICIPIO DE NAZARE;NAZARÉ;TO;00766691000139;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Nazaré;0.0;184204.44;0.0;184204.44;184204.44;0.0;Município
30882120230005-019290;AUTORIZADO;2023-12-06;2025-12-31;MUNICIPIO DE CONCEICAO DO TOCANTINS;CONCEIÇÃO DO TOCANTINS;TO;01067149000150;FUNDO NACIONAL DA CULTURA;Ministério da Cultura;MinC;Fundo Municipal de Cultura de Conceição do Tocantins;0.0;42684.81;0.0;42684.81;42684.81;0.0;Município
