id_proposta;uf_proponente;municipio_beneficiario;orgao_superior;natureza_juridica;nr_proposta;ano_proposta;orgao_concedente;modalidade;proponente;nr_convenio;dt_assinatura;situacao;subsituacao;dt_inicio_vigencia;dt_fim_vigencia;valor_global;valor_repasse;valor_contrapartida;valor_empenhado;valor_desembolsado;valor_saldo_tesouro;vl_saldo_reman_convenente;vl_rendimento_aplicacao;vl_ingresso_contrapartida;valor_saldo_conta;ano_assinatura;nr_emenda;parlamentar;tipo_parlamentar;valor_emenda;valor_pago
2134797;TO;LAJEADO;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;55581/2025;2025;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;MUNICIPIO DE LAJEADO;982245;15/12/2025;Em execução;;15/12/2025;15/04/2029;630000.0;622825.0;7175.0;622825.0;0.0;0.0;0.0;0.0;7175.0;7314.36;2025;60110001.0;COM. DESENV REGIONAL E TURISMO;COMISSAO;622825.0;0.0
82445;TO;SANTA MARIA DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;45628/2009;2009;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE SANTA MARIA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
635482;TO;PALMAS;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Estadual ou do Distrito Federal;43195/2012;2012;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;CONTRATO DE REPASSE;SECRETARIA DA AGRICULTURA E PECUARIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1801899;TO;AUGUSTINÓPOLIS;MINISTERIO DAS CIDADES;Administração Pública Municipal;24309/2022;2022;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE AUGUSTINOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
643852;TO;PALMAS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Estadual ou do Distrito Federal;46674/2012;2012;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;SECRETARIA DA AGRICULTURA E PECUARIA;776968;28/12/2012;Prestação de Contas Concluída;;28/12/2012;18/08/2018;222979.4;200681.46;22297.94;200681.46;200681.46;142468.59;15829.84;0.0;22297.94;0.0;2012;;;;0.0;132909.65
1632187;TO;MATEIROS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;7157/2021;2021;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO OU CONTRATO DE REPASSE;MUNICIPIO DE MATEIROS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1445072;TO;BANDEIRANTES DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;16322/2019;2019;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE BANDEIRANTES DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2065930;TO;TOCANTÍNIA;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;9181/2025;2025;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONTRATO DE REPASSE;MUNICIPIO DE TOCANTINIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
965075;TO;SANTA TEREZA DO TOCANTINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;10614/2015;2015;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE SANTA TEREZA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1705872;TO;ALMAS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;44783/2021;2021;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE ALMAS;920941;30/12/2021;Prestação de Contas enviada para Análise;;30/12/2021;30/08/2024;960000.0;955000.0;5000.0;0.0;954005.21;1501.87;7.87;0.0;5000.0;0.0;2021;81000652;RELATOR GERAL;RELATOR GERAL;955000.0;959000.0
1288022;TO;ALIANÇA DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;103627/2017;2017;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE ALIANCA DO TOCANTINS;863828;30/12/2017;Prestação de Contas Concluída;;30/12/2017;31/05/2022;1015403.08;987600.0;27803.08;987600.0;987600.0;15040.44;854.43;0.0;28564.6;0.0;2017;;;;0.0;998816.91
518591;TO;PALMAS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Estadual ou do Distrito Federal;69683/2011;2011;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;ESTADO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;24280006.0;;;600000.0;0.0
1315956;TO;SAMPAIO;MINISTERIO DO TURISMO;Administração Pública Municipal;19083/2018;2018;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE SAMPAIO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2065182;TO;MAURILÂNDIA DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;8579/2025;2025;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE MAURILANDIA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2061734;TO;MURICILÂNDIA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;6031/2025;2025;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE MURICILANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1154122;TO;CARMOLÂNDIA;MINISTERIO DO TURISMO;Administração Pública Municipal;10679/2017;2017;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE CARMOLANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1303593;TO;SÍTIO NOVO DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;8611/2018;2018;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE SITIO NOVO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
874941;TO;SANDOLÂNDIA;MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR;Administração Pública Municipal;38414/2014;2014;INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA;CONVENIO;MUNICIPIO DE SANDOLANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
849451;TO;MONTE SANTO DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;21169/2014;2014;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE MONTE SANTO DO TOCANTINS;804664;10/07/2014;Prestação de Contas Aprovada;;10/07/2014;31/08/2016;200000.0;195000.0;5000.0;195000.0;195000.0;6095.64;156.3;0.0;5000.0;0.0;2014;16400001;OSVALDO REIS;INDIVIDUAL;195000.0;200000.0
819361;TO;ARAPOEMA;MINISTERIO DAS CIDADES;Administração Pública Municipal;98626/2013;2013;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE ARAPOEMA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
501706;TO;SANTA ROSA DO TOCANTINS;MINISTERIO DA SAUDE;Administração Pública Municipal;59958/2011;2011;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE SANTA ROSA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
429645;TO;PALMAS;MINISTERIO DO TURISMO;Administração Pública Estadual ou do Distrito Federal;13477/2011;2011;MINISTERIO DO TURISMO;CONVENIO;SECRETARIA DA INDUSTRIA, COMERCIO E SERVICOS;755753;22/06/2011;Convênio Anulado;;16/07/2011;30/09/2011;111200.0;100000.0;11200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2011;;;;0.0;0.0
1847076;TO;ANGICO;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;3604/2023;2023;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE ANGICO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1439272;TO;PALMEIRANTE;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;11887/2019;2019;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE PALMEIRANTE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
875478;TO;PALMAS;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Administração Pública Estadual ou do Distrito Federal;38722/2014;2014;MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;CONVENIO;ESTADO DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;12010016.0 | 24290015.0 | 26920016 | 26930014.0 | 29180019;EDUARDO GOMES | JUNIOR COIMBRA | LAZARO BOTELHO | PROFESSORA DORINHA SEABRA REZENDE | VICENTINHO ALVES;INDIVIDUAL;1100000.0;0.0
53269;TO;NOVO ALEGRE;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Municipal;16805/2009;2009;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;MUNICIPIO DE NOVO ALEGRE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1340103;TO;GUARAÍ;MINISTERIO DAS CIDADES;Administração Pública Municipal;38344/2018;2018;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE GUARAI;868069;20/09/2018;Prestação de Contas Concluída;;20/09/2018;28/02/2022;556790.48;556190.48;600.0;556190.48;556190.48;29654.87;31.99;0.0;23639.42;0.0;2018;26900001.0;CESAR HALUM;INDIVIDUAL;556190.48;528048.26
922636;TO;ARAGUACEMA;MINISTERIO DO ESPORTE;Administração Pública Municipal;55639/2014;2014;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE ARAGUACEMA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2194829;TO;ARAGOMINAS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;14768/2026;2026;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO OU CONTRATO DE REPASSE;MUNICIPIO DE ARAGOMINAS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2130312;TO;ITAGUATINS;MINISTERIO DA SAUDE;Administração Pública Municipal;52958/2025;2025;FUNDACAO NACIONAL DE SAUDE;CONVENIO;MUNICIPIO DE ITAGUATINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
973871;TO;ARAGOMINAS;MINISTERIO DO TURISMO;Administração Pública Municipal;18150/2015;2015;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE ARAGOMINAS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
973050;TO;SANTA MARIA DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;17400/2015;2015;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE SANTA MARIA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1255164;TO;PIRAQUÊ;MINISTERIO DO ESPORTE;Administração Pública Municipal;85340/2017;2017;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE PIRAQUE;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1334637;TO;BURITI DO TOCANTINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;33532/2018;2018;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE BURITI DO TOCANTINS;877805;31/08/2018;Prestação de Contas Concluída;;31/08/2018;31/05/2023;227857.14;222857.14;5000.0;222857.14;222857.14;15055.06;337.77;0.0;8367.99;0.0;2018;23590002.0;KATIA ABREU;INDIVIDUAL;222857.14;223273.49
76183;TO;ALIANÇA DO TOCANTINS;MINISTERIO DAS CIDADES;Administração Pública Municipal;39462/2009;2009;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE ALIANCA DO TOCANTINS;705595;16/12/2009;Prestação de Contas Aprovada;;16/12/2009;16/10/2013;202292.0;196400.0;5892.0;196400.0;196400.0;16928.46;0.0;0.0;5892.0;0.0;2009;;;;0.0;187039.66999999998
505051;TO;ALIANÇA DO TOCANTINS;MINISTERIO DO TURISMO;Administração Pública Municipal;62521/2011;2011;MINISTERIO DO TURISMO;CONVENIO;MUNICIPIO DE ALIANCA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2037387;TO;ARAGUAÍNA;MINISTERIO DOS DIREITOS HUMANOS E CIDADANIA;Organização da Sociedade Civil;36249/2024;2024;MINISTERIO DOS DIREITOS HUMANOS E CIDADANIA;TERMO DE FOMENTO;FUNDACAO EDUCACIONAL SAO PEDRO;972606;;;;31/12/2024;30/08/2026;400000.0;400000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;39730011.0;ELI BORGES;INDIVIDUAL;400000.0;0.0
1147446;TO;RECURSOLÂNDIA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;5509/2017;2017;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE RECURSOLANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
468281;TO;PALMAS;MINISTERIO DA CULTURA;Administração Pública Estadual ou do Distrito Federal;36819/2011;2011;INSTITUTO BRASILEIRO DE MUSEUS;CONVENIO;SECRETARIA DA CULTURA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
849714;TO;SÃO SALVADOR DO TOCANTINS;MINISTERIO DO ESPORTE;Administração Pública Municipal;21368/2014;2014;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE SAO SALVADOR DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;26910005.0;IRAJA ABREU;INDIVIDUAL;341250.0;0.0
1764561;TO;JAÚ DO TOCANTINS;MINISTERIO DA EDUCACAO;Administração Pública Municipal;58535/2021;2021;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;TERMO DE COMPROMISSO;MUNICIPIO DE JAU DO TOCANTINS;929118;;Proposta/Plano de Trabalho Aprovado;;25/10/2021;25/10/2023;44441.1;44396.66;44.44;44396.66;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
442705;TO;PONTE ALTA DO BOM JESUS;MINISTERIO DAS CIDADES;Administração Pública Municipal;21256/2011;2011;MINISTERIO DAS CIDADES;CONTRATO DE REPASSE;MUNICIPIO DE PONTE ALTA DO BOM JESUS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;16400020.0;OSVALDO REIS;INDIVIDUAL;394200.0;0.0
1897505;TO;PRAIA NORTE;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;42380/2023;2023;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE PRAIA NORTE;942322;;Cancelado;;05/07/2023;05/07/2025;11250.0;0.0;11250.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0
690126;TO;DARCINÓPOLIS;MINISTÉRIO DA PESCA E AQUICULTURA;Administração Pública Municipal;16725/2013;2013;MINISTÉRIO DA PESCA E AQUICULTURA;CONVENIO;MUNICIPIO DE DARCINOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1989196;TO;PALMAS;MINISTERIO DO TURISMO;Administração Pública Estadual ou do Distrito Federal;18366/2024;2024;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;SECRETARIA DO TURISMO;966475;;Proposta/Plano de Trabalho Aprovado;;01/06/2024;31/07/2026;2180622.0;2150622.0;30000.0;2150622.0;0.0;0.0;0.0;0.0;0.0;0.0;;50070002.0;COM. TURISMO;COMISSAO;2150622.0;0.0
879163;TO;LUZINÓPOLIS;MINISTERIO DO ESPORTE;Administração Pública Municipal;40247/2014;2014;MINISTERIO DO ESPORTE;CONTRATO DE REPASSE;MUNICIPIO DE LUZINOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
87128;TO;ARAPOEMA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;50229/2009;2009;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE ARAPOEMA;707192;16/12/2009;Prestação de Contas Aprovada;;16/12/2009;16/12/2011;201031.0;195000.0;6031.0;195000.0;195000.0;4187.28;0.0;0.0;6031.0;0.0;2009;;;;0.0;198090.0
493399;TO;PALMAS;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Administração Pública Estadual ou do Distrito Federal;54497/2011;2011;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;CONVENIO;SECRETARIA DA AGRICULTURA E PECUARIA;767846;30/12/2011;Prestação de Contas Aprovada;;17/01/2012;10/07/2013;555555.56;500000.0;55555.56;500000.0;500000.0;539571.81;0.0;0.0;0.0;0.0;2011;20450011;JOAO RIBEIRO;INDIVIDUAL;500000.0;0.0
295983;TO;LUZINÓPOLIS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;50871/2010;2010;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE LUZINOPOLIS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
2063287;TO;CARRASCO BONITO;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;7135/2025;2025;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONVENIO;MUNICIPIO DE CARRASCO BONITO;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1447586;TO;CARMOLÂNDIA;MINISTERIO DO TURISMO;Administração Pública Municipal;18164/2019;2019;MINISTERIO DO TURISMO;CONTRATO DE REPASSE;MUNICIPIO DE CARMOLANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
767340;TO;SÃO SALVADOR DO TOCANTINS;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;65668/2013;2013;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE SAO SALVADOR DO TOCANTINS;790146;20/12/2013;Prestação de Contas Concluída;;20/12/2013;28/02/2019;250000.0;243750.0;6250.0;243750.0;243750.0;30477.09;781.47;0.0;6250.0;0.0;2013;26890003.0;ANGELO AGNOLIN;INDIVIDUAL;243750.0;221753.28
6832;TO;AURORA DO TOCANTINS;MINISTERIO DA CULTURA;Administração Pública Municipal;4150/2008;2008;MINISTERIO DA CULTURA;CONVENIO;MUNICIPIO DE AURORA DO TOCANTINS;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
1850862;TO;BARROLÂNDIA;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;Administração Pública Municipal;7246/2023;2023;MINISTÉRIO DA AGRICULTURA E PECUÁRIA;CONTRATO DE REPASSE;MUNICIPIO DE BARROLANDIA;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;;;0.0;0.0
